RUN,GRID,NWUMPUS,NPITS,NGOLD,ENV,OUTCOME,REASON,SUICIDEFLAG
6502,11x11,1,2,1,Dynamic,LOST,WUMPUS,False
6503,12x12,1,2,1,Dynamic,WON,-,False
6504,13x13,1,2,1,Dynamic,WON,-,False
6505,14x14,1,2,1,Dynamic,WON,-,False
6506,15x15,1,2,1,Dynamic,WON,-,False
6507,16x16,1,2,1,Dynamic,LOST,WUMPUS,False
6508,17x17,1,2,1,Dynamic,LOST,WUMPUS,False
6509,18x18,1,2,1,Dynamic,WON,-,False
6510,19x19,1,2,1,Dynamic,LOST,WUMPUS,False
6511,6x6,2,2,1,Dynamic,LOST,WUMPUS,False
6512,7x7,2,2,1,Dynamic,LOST,WUMPUS,False
6513,8x8,2,2,1,Dynamic,WON,-,False
6514,9x9,2,2,1,Dynamic,LOST,WUMPUS,False
6515,10x10,2,2,1,Dynamic,WON,-,False
6516,11x11,2,2,1,Dynamic,WON,-,False
6517,12x12,2,2,1,Dynamic,WON,-,False
6518,13x13,2,2,1,Dynamic,LOST,WUMPUS,False
6519,14x14,2,2,1,Dynamic,WON,-,False
6520,15x15,2,2,1,Dynamic,LOST,PIT,False
6521,16x16,2,2,1,Dynamic,LOST,WUMPUS,False
6522,17x17,2,2,1,Dynamic,LOST,WUMPUS,False
6523,18x18,2,2,1,Dynamic,LOST,WUMPUS,False
6524,19x19,2,2,1,Dynamic,LOST,WUMPUS,False
6525,6x6,2,2,1,Dynamic,LOST,WUMPUS,False
6526,7x7,2,2,1,Dynamic,LOST,WUMPUS,False
6527,8x8,2,2,1,Dynamic,LOST,WUMPUS,False
6528,9x9,2,2,1,Dynamic,LOST,WUMPUS,False
6529,10x10,2,2,1,Dynamic,WON,-,False
6530,11x11,2,2,1,Dynamic,WON,-,False
6531,12x12,2,2,1,Dynamic,WON,-,False
6532,13x13,2,2,1,Dynamic,WON,-,False
6533,14x14,2,2,1,Dynamic,LOST,WUMPUS,False
6534,15x15,2,2,1,Dynamic,WON,-,False
6535,16x16,2,2,1,Dynamic,LOST,WUMPUS,False
6536,17x17,2,2,1,Dynamic,WON,-,False
6537,18x18,2,2,1,Dynamic,LOST,WUMPUS,False
6538,19x19,2,2,1,Dynamic,LOST,WUMPUS,False
6539,6x6,2,2,1,Dynamic,LOST,WUMPUS,False
6540,7x7,2,2,1,Dynamic,LOST,WUMPUS,False
6541,8x8,2,2,1,Dynamic,LOST,WUMPUS,False
6542,9x9,2,2,1,Dynamic,LOST,WUMPUS,False
6543,10x10,2,2,1,Dynamic,WON,-,False
6544,11x11,2,2,1,Dynamic,LOST,WUMPUS,False
6545,12x12,2,2,1,Dynamic,WON,-,False
6546,13x13,2,2,1,Dynamic,WON,-,False
6547,14x14,2,2,1,Dynamic,LOST,WUMPUS,False
6548,15x15,2,2,1,Dynamic,WON,-,False
6549,16x16,2,2,1,Dynamic,LOST,WUMPUS,False
6550,17x17,2,2,1,Dynamic,LOST,WUMPUS,False
6551,18x18,2,2,1,Dynamic,LOST,WUMPUS,False
6552,19x19,2,2,1,Dynamic,LOST,WUMPUS,False
6553,6x6,1,3,1,Dynamic,WON,-,False
6554,7x7,1,3,1,Dynamic,WON,-,False
6555,8x8,1,3,1,Dynamic,LOST,WUMPUS,False
6556,9x9,1,3,1,Dynamic,WON,-,False
6557,10x10,1,3,1,Dynamic,WON,-,False
6558,11x11,1,3,1,Dynamic,WON,-,False
6559,12x12,1,3,1,Dynamic,LOST,WUMPUS,False
6560,13x13,1,3,1,Dynamic,WON,-,False
6561,14x14,1,3,1,Dynamic,WON,-,False
6562,15x15,1,3,1,Dynamic,LOST,WUMPUS,False
6563,16x16,1,3,1,Dynamic,LOST,WUMPUS,False
6564,17x17,1,3,1,Dynamic,WON,-,False
6565,18x18,1,3,1,Dynamic,WON,-,False
6566,19x19,1,3,1,Dynamic,WON,-,False
6567,6x6,1,3,1,Dynamic,WON,-,False
6568,7x7,1,3,1,Dynamic,LOST,WUMPUS,False
6569,8x8,1,3,1,Dynamic,WON,-,False
6570,9x9,1,3,1,Dynamic,WON,-,False
6571,10x10,1,3,1,Dynamic,WON,-,False
6572,11x11,1,3,1,Dynamic,WON,-,False
6573,12x12,1,3,1,Dynamic,LOST,PIT,False
6574,13x13,1,3,1,Dynamic,LOST,WUMPUS,False
6575,14x14,1,3,1,Dynamic,WON,-,False
6576,15x15,1,3,1,Dynamic,WON,-,False
6577,16x16,1,3,1,Dynamic,WON,-,False
6578,17x17,1,3,1,Dynamic,LOST,WUMPUS,False
6579,18x18,1,3,1,Dynamic,LOST,WUMPUS,False
6580,19x19,1,3,1,Dynamic,LOST,WUMPUS,False
6581,6x6,1,3,1,Dynamic,WON,-,False
6582,7x7,1,3,1,Dynamic,WON,-,False
6583,8x8,1,3,1,Dynamic,LOST,WUMPUS,False
6584,9x9,1,3,1,Dynamic,LOST,WUMPUS,False
6585,10x10,1,3,1,Dynamic,WON,-,False
6586,11x11,1,3,1,Dynamic,WON,-,False
6587,12x12,1,3,1,Dynamic,WON,-,False
6588,13x13,1,3,1,Dynamic,WON,-,False
6589,14x14,1,3,1,Dynamic,LOST,PIT,False
6590,15x15,1,3,1,Dynamic,WON,-,False
6591,16x16,1,3,1,Dynamic,WON,-,False
6592,17x17,1,3,1,Dynamic,LOST,WUMPUS,False
6593,18x18,1,3,1,Dynamic,WON,-,False
6594,19x19,1,3,1,Dynamic,LOST,WUMPUS,False
6595,6x6,2,3,1,Dynamic,WON,-,False
6596,7x7,2,3,1,Dynamic,LOST,WUMPUS,False
6597,8x8,2,3,1,Dynamic,WON,-,False
6598,9x9,2,3,1,Dynamic,LOST,WUMPUS,False
6599,10x10,2,3,1,Dynamic,LOST,WUMPUS,False
6600,11x11,2,3,1,Dynamic,WON,-,False
6601,12x12,2,3,1,Dynamic,WON,-,False
6602,13x13,2,3,1,Dynamic,LOST,WUMPUS,False
6603,14x14,2,3,1,Dynamic,WON,-,False
6604,15x15,2,3,1,Dynamic,LOST,WUMPUS,False
6605,16x16,2,3,1,Dynamic,LOST,WUMPUS,False
6606,17x17,2,3,1,Dynamic,LOST,WUMPUS,False
6607,18x18,2,3,1,Dynamic,LOST,WUMPUS,False
6608,19x19,2,3,1,Dynamic,LOST,WUMPUS,False
6609,6x6,2,3,1,Dynamic,LOST,WUMPUS,False
6610,7x7,2,3,1,Dynamic,WON,-,False
6611,8x8,2,3,1,Dynamic,WON,-,False
6612,9x9,2,3,1,Dynamic,LOST,WUMPUS,False
6613,10x10,2,3,1,Dynamic,WON,-,False
6614,11x11,2,3,1,Dynamic,WON,-,False
6615,12x12,2,3,1,Dynamic,WON,-,False
6616,13x13,2,3,1,Dynamic,LOST,WUMPUS,False
6617,14x14,2,3,1,Dynamic,WON,-,False
6618,15x15,2,3,1,Dynamic,LOST,WUMPUS,False
6619,16x16,2,3,1,Dynamic,WON,-,False
6620,17x17,2,3,1,Dynamic,LOST,WUMPUS,False
6621,18x18,2,3,1,Dynamic,LOST,WUMPUS,False
6622,19x19,2,3,1,Dynamic,LOST,WUMPUS,False
6623,6x6,2,3,1,Dynamic,LOST,WUMPUS,True
6624,7x7,2,3,1,Dynamic,LOST,WUMPUS,False
6625,8x8,2,3,1,Dynamic,LOST,WUMPUS,False
6626,9x9,2,3,1,Dynamic,WON,-,False
6627,10x10,2,3,1,Dynamic,LOST,PIT,False
6628,11x11,2,3,1,Dynamic,WON,-,False
6629,12x12,2,3,1,Dynamic,WON,-,False
6630,13x13,2,3,1,Dynamic,WON,-,False
6631,14x14,2,3,1,Dynamic,WON,-,False
6632,15x15,2,3,1,Dynamic,LOST,WUMPUS,False
6633,16x16,2,3,1,Dynamic,LOST,WUMPUS,False
6634,17x17,2,3,1,Dynamic,WON,-,False
6635,18x18,2,3,1,Dynamic,LOST,WUMPUS,False
6636,19x19,2,3,1,Dynamic,WON,-,False
6637,6x6,1,4,1,Dynamic,WON,-,False
6638,7x7,1,4,1,Dynamic,LOST,WUMPUS,False
6639,8x8,1,4,1,Dynamic,WON,-,False
6640,9x9,1,4,1,Dynamic,WON,-,False
6641,10x10,1,4,1,Dynamic,WON,-,False
6642,11x11,1,4,1,Dynamic,WON,-,False
6643,12x12,1,4,1,Dynamic,LOST,WUMPUS,False
6644,13x13,1,4,1,Dynamic,WON,-,False
6645,14x14,1,4,1,Dynamic,LOST,WUMPUS,False
6646,15x15,1,4,1,Dynamic,WON,-,False
6647,16x16,1,4,1,Dynamic,LOST,WUMPUS,False
6648,17x17,1,4,1,Dynamic,WON,-,False
6649,18x18,1,4,1,Dynamic,WON,-,False
6650,19x19,1,4,1,Dynamic,WON,-,False
6651,6x6,1,4,1,Dynamic,WON,-,False
6652,7x7,1,4,1,Dynamic,WON,-,False
6653,8x8,1,4,1,Dynamic,LOST,WUMPUS,False
6654,9x9,1,4,1,Dynamic,WON,-,False
6655,10x10,1,4,1,Dynamic,LOST,WUMPUS,False
6656,11x11,1,4,1,Dynamic,WON,-,False
6657,12x12,1,4,1,Dynamic,WON,-,False
6658,13x13,1,4,1,Dynamic,WON,-,False
6659,14x14,1,4,1,Dynamic,LOST,WUMPUS,False
6660,15x15,1,4,1,Dynamic,WON,-,False
6661,16x16,1,4,1,Dynamic,LOST,WUMPUS,False
6662,17x17,1,4,1,Dynamic,LOST,WUMPUS,False
6663,18x18,1,4,1,Dynamic,WON,-,False
6664,19x19,1,4,1,Dynamic,WON,-,False
6665,6x6,1,4,1,Dynamic,WON,-,False
6666,7x7,1,4,1,Dynamic,LOST,WUMPUS,False
6667,8x8,1,4,1,Dynamic,LOST,WUMPUS,False
6668,9x9,1,4,1,Dynamic,WON,-,False
6669,10x10,1,4,1,Dynamic,LOST,WUMPUS,False
6670,11x11,1,4,1,Dynamic,WON,-,False
6671,12x12,1,4,1,Dynamic,WON,-,False
6672,13x13,1,4,1,Dynamic,WON,-,False
6673,14x14,1,4,1,Dynamic,WON,-,False
6674,15x15,1,4,1,Dynamic,LOST,WUMPUS,False
6675,16x16,1,4,1,Dynamic,WON,-,False
6676,17x17,1,4,1,Dynamic,WON,-,False
6677,18x18,1,4,1,Dynamic,WON,-,False
6678,19x19,1,4,1,Dynamic,WON,-,False
6679,6x6,2,4,1,Dynamic,WON,-,False
6680,7x7,2,4,1,Dynamic,WON,-,False
6681,8x8,2,4,1,Dynamic,LOST,WUMPUS,False
6682,9x9,2,4,1,Dynamic,LOST,WUMPUS,False
6683,10x10,2,4,1,Dynamic,WON,-,False
6684,11x11,2,4,1,Dynamic,WON,-,False
6685,12x12,2,4,1,Dynamic,WON,-,False
6686,13x13,2,4,1,Dynamic,LOST,WUMPUS,False
6687,14x14,2,4,1,Dynamic,WON,-,False
6688,15x15,2,4,1,Dynamic,LOST,WUMPUS,False
6689,16x16,2,4,1,Dynamic,WON,-,False
6690,17x17,2,4,1,Dynamic,LOST,WUMPUS,False
6691,18x18,2,4,1,Dynamic,LOST,WUMPUS,False
6692,19x19,2,4,1,Dynamic,WON,-,False
6693,6x6,2,4,1,Dynamic,LOST,WUMPUS,False
6694,7x7,2,4,1,Dynamic,LOST,WUMPUS,False
6695,8x8,2,4,1,Dynamic,LOST,WUMPUS,False
6696,9x9,2,4,1,Dynamic,LOST,WUMPUS,False
6697,10x10,2,4,1,Dynamic,LOST,PIT,False
6698,11x11,2,4,1,Dynamic,LOST,WUMPUS,False
6699,12x12,2,4,1,Dynamic,LOST,WUMPUS,False
6700,13x13,2,4,1,Dynamic,LOST,WUMPUS,False
6701,14x14,2,4,1,Dynamic,WON,-,False
6702,15x15,2,4,1,Dynamic,WON,-,False
6703,16x16,2,4,1,Dynamic,LOST,WUMPUS,False
6704,17x17,2,4,1,Dynamic,WON,-,False
6705,18x18,2,4,1,Dynamic,WON,-,False
6706,19x19,2,4,1,Dynamic,WON,-,False
6707,6x6,2,4,1,Dynamic,WON,-,False
6708,7x7,2,4,1,Dynamic,LOST,WUMPUS,False
6709,8x8,2,4,1,Dynamic,WON,-,False
6710,9x9,2,4,1,Dynamic,LOST,WUMPUS,False
6711,10x10,2,4,1,Dynamic,LOST,WUMPUS,False
6712,11x11,2,4,1,Dynamic,LOST,WUMPUS,False
6713,12x12,2,4,1,Dynamic,WON,-,False
6714,13x13,2,4,1,Dynamic,WON,-,False
6715,14x14,2,4,1,Dynamic,LOST,WUMPUS,False
6716,15x15,2,4,1,Dynamic,LOST,WUMPUS,False
6717,16x16,2,4,1,Dynamic,LOST,WUMPUS,False
6718,17x17,2,4,1,Dynamic,WON,-,False
6719,18x18,2,4,1,Dynamic,WON,-,False
6720,19x19,2,4,1,Dynamic,LOST,WUMPUS,False
6721,6x6,1,5,1,Dynamic,LOST,WUMPUS,False
6722,7x7,1,5,1,Dynamic,LOST,WUMPUS,False
6723,8x8,1,5,1,Dynamic,WON,-,False
6724,9x9,1,5,1,Dynamic,LOST,WUMPUS,False
6725,10x10,1,5,1,Dynamic,LOST,WUMPUS,False
6726,11x11,1,5,1,Dynamic,WON,-,False
6727,12x12,1,5,1,Dynamic,LOST,WUMPUS,False
6728,13x13,1,5,1,Dynamic,WON,-,False
6729,14x14,1,5,1,Dynamic,WON,-,False
6730,15x15,1,5,1,Dynamic,WON,-,False
6731,16x16,1,5,1,Dynamic,WON,-,False
6732,17x17,1,5,1,Dynamic,WON,-,False
6733,18x18,1,5,1,Dynamic,WON,-,False
6734,19x19,1,5,1,Dynamic,WON,-,False
6735,6x6,1,5,1,Dynamic,WON,-,False
6736,7x7,1,5,1,Dynamic,LOST,WUMPUS,False
6737,8x8,1,5,1,Dynamic,LOST,WUMPUS,False
6738,9x9,1,5,1,Dynamic,WON,-,False
6739,10x10,1,5,1,Dynamic,LOST,WUMPUS,False
6740,11x11,1,5,1,Dynamic,WON,-,False
6741,12x12,1,5,1,Dynamic,WON,-,False
6742,13x13,1,5,1,Dynamic,WON,-,False
6743,14x14,1,5,1,Dynamic,WON,-,False
6744,15x15,1,5,1,Dynamic,LOST,WUMPUS,False
6745,16x16,1,5,1,Dynamic,WON,-,False
6746,17x17,1,5,1,Dynamic,WON,-,False
6747,18x18,1,5,1,Dynamic,LOST,WUMPUS,False
6748,19x19,1,5,1,Dynamic,LOST,WUMPUS,False
6749,6x6,1,5,1,Dynamic,WON,-,False
6750,7x7,1,5,1,Dynamic,WON,-,False
6751,8x8,1,5,1,Dynamic,LOST,PIT,False
6752,9x9,1,5,1,Dynamic,WON,-,False
6753,10x10,1,5,1,Dynamic,LOST,PIT,False
6754,11x11,1,5,1,Dynamic,WON,-,False
6755,12x12,1,5,1,Dynamic,LOST,WUMPUS,False
6756,13x13,1,5,1,Dynamic,LOST,WUMPUS,False
6757,14x14,1,5,1,Dynamic,LOST,WUMPUS,False
6758,15x15,1,5,1,Dynamic,WON,-,False
6759,16x16,1,5,1,Dynamic,LOST,WUMPUS,False
6760,17x17,1,5,1,Dynamic,LOST,WUMPUS,False
6761,18x18,1,5,1,Dynamic,WON,-,False
6762,19x19,1,5,1,Dynamic,WON,-,False
6763,6x6,2,5,1,Dynamic,LOST,WUMPUS,False
6764,7x7,2,5,1,Dynamic,LOST,WUMPUS,False
6765,8x8,2,5,1,Dynamic,WON,-,False
6766,9x9,2,5,1,Dynamic,WON,-,False
6767,10x10,2,5,1,Dynamic,WON,-,False
6768,11x11,2,5,1,Dynamic,WON,-,False
6769,12x12,2,5,1,Dynamic,WON,-,False
6770,13x13,2,5,1,Dynamic,WON,-,False
6771,14x14,2,5,1,Dynamic,LOST,WUMPUS,False
6772,15x15,2,5,1,Dynamic,WON,-,False
6773,16x16,2,5,1,Dynamic,WON,-,False
6774,17x17,2,5,1,Dynamic,WON,-,False
6775,18x18,2,5,1,Dynamic,WON,-,False
6776,19x19,2,5,1,Dynamic,LOST,WUMPUS,False
6777,6x6,2,5,1,Dynamic,LOST,WUMPUS,False
6778,7x7,2,5,1,Dynamic,WON,-,False
6779,8x8,2,5,1,Dynamic,WON,-,False
6780,9x9,2,5,1,Dynamic,LOST,WUMPUS,False
6781,10x10,2,5,1,Dynamic,WON,-,False
6782,11x11,2,5,1,Dynamic,LOST,WUMPUS,False
6783,12x12,2,5,1,Dynamic,WON,-,False
6784,13x13,2,5,1,Dynamic,WON,-,False
6785,14x14,2,5,1,Dynamic,WON,-,False
6786,15x15,2,5,1,Dynamic,WON,-,False
6787,16x16,2,5,1,Dynamic,LOST,WUMPUS,False
6788,17x17,2,5,1,Dynamic,WON,-,False
6789,18x18,2,5,1,Dynamic,WON,-,False
6790,19x19,2,5,1,Dynamic,WON,-,False
6791,6x6,2,5,1,Dynamic,WON,-,False
6792,7x7,2,5,1,Dynamic,WON,-,False
6793,8x8,2,5,1,Dynamic,LOST,WUMPUS,False
6794,9x9,2,5,1,Dynamic,WON,-,False
6795,10x10,2,5,1,Dynamic,LOST,WUMPUS,False
6796,11x11,2,5,1,Dynamic,WON,-,False
6797,12x12,2,5,1,Dynamic,LOST,WUMPUS,False
6798,13x13,2,5,1,Dynamic,LOST,WUMPUS,False
6799,14x14,2,5,1,Dynamic,LOST,WUMPUS,False
6800,15x15,2,5,1,Dynamic,LOST,WUMPUS,False
6801,16x16,2,5,1,Dynamic,WON,-,False
6802,17x17,2,5,1,Dynamic,WON,-,False
6803,18x18,2,5,1,Dynamic,WON,-,False
6804,19x19,2,5,1,Dynamic,LOST,WUMPUS,False
6805,6x6,1,6,1,Dynamic,WON,-,False
6806,7x7,1,6,1,Dynamic,WON,-,False
6807,8x8,1,6,1,Dynamic,WON,-,False
6808,9x9,1,6,1,Dynamic,LOST,WUMPUS,False
6809,10x10,1,6,1,Dynamic,WON,-,False
6810,11x11,1,6,1,Dynamic,WON,-,False
6811,12x12,1,6,1,Dynamic,WON,-,False
6812,13x13,1,6,1,Dynamic,WON,-,False
6813,14x14,1,6,1,Dynamic,LOST,WUMPUS,False
6814,15x15,1,6,1,Dynamic,WON,-,False
6815,16x16,1,6,1,Dynamic,WON,-,False
6816,17x17,1,6,1,Dynamic,LOST,WUMPUS,False
6817,18x18,1,6,1,Dynamic,LOST,PIT,False
6818,19x19,1,6,1,Dynamic,LOST,PIT,False
6819,6x6,1,6,1,Dynamic,WON,-,False
6820,7x7,1,6,1,Dynamic,WON,-,False
6821,8x8,1,6,1,Dynamic,LOST,WUMPUS,False
6822,9x9,1,6,1,Dynamic,LOST,WUMPUS,False
6823,10x10,1,6,1,Dynamic,LOST,PIT,False
6824,11x11,1,6,1,Dynamic,WON,-,False
6825,12x12,1,6,1,Dynamic,WON,-,False
6826,13x13,1,6,1,Dynamic,WON,-,False
6827,14x14,1,6,1,Dynamic,WON,-,False
6828,15x15,1,6,1,Dynamic,LOST,WUMPUS,False
6829,16x16,1,6,1,Dynamic,WON,-,False
6830,17x17,1,6,1,Dynamic,LOST,WUMPUS,False
6831,18x18,1,6,1,Dynamic,LOST,WUMPUS,False
6832,19x19,1,6,1,Dynamic,LOST,PIT,False
6833,6x6,1,6,1,Dynamic,LOST,WUMPUS,False
6834,7x7,1,6,1,Dynamic,WON,-,False
6835,8x8,1,6,1,Dynamic,WON,-,False
6836,9x9,1,6,1,Dynamic,LOST,WUMPUS,False
6837,10x10,1,6,1,Dynamic,WON,-,False
6838,11x11,1,6,1,Dynamic,LOST,WUMPUS,False
6839,12x12,1,6,1,Dynamic,WON,-,False
6840,13x13,1,6,1,Dynamic,WON,-,False
6841,14x14,1,6,1,Dynamic,LOST,WUMPUS,False
6842,15x15,1,6,1,Dynamic,LOST,PIT,False
6843,16x16,1,6,1,Dynamic,LOST,WUMPUS,False
6844,17x17,1,6,1,Dynamic,WON,-,False
6845,18x18,1,6,1,Dynamic,WON,-,False
6846,19x19,1,6,1,Dynamic,WON,-,False
6847,6x6,2,6,1,Dynamic,WON,-,False
6848,7x7,2,6,1,Dynamic,LOST,WUMPUS,False
6849,8x8,2,6,1,Dynamic,LOST,WUMPUS,False
6850,9x9,2,6,1,Dynamic,LOST,PIT,False
6851,10x10,2,6,1,Dynamic,LOST,WUMPUS,False
6852,11x11,2,6,1,Dynamic,LOST,WUMPUS,False
6853,12x12,2,6,1,Dynamic,WON,-,False
6854,13x13,2,6,1,Dynamic,LOST,WUMPUS,False
6855,14x14,2,6,1,Dynamic,LOST,WUMPUS,False
6856,15x15,2,6,1,Dynamic,LOST,WUMPUS,False
6857,16x16,2,6,1,Dynamic,LOST,WUMPUS,False
6858,17x17,2,6,1,Dynamic,LOST,WUMPUS,False
6859,18x18,2,6,1,Dynamic,LOST,WUMPUS,False
6860,19x19,2,6,1,Dynamic,WON,-,False
6861,6x6,2,6,1,Dynamic,WON,-,False
6862,7x7,2,6,1,Dynamic,LOST,WUMPUS,True
6863,8x8,2,6,1,Dynamic,LOST,WUMPUS,False
6864,9x9,2,6,1,Dynamic,WON,-,False
6865,10x10,2,6,1,Dynamic,WON,-,False
6866,11x11,2,6,1,Dynamic,LOST,WUMPUS,False
6867,12x12,2,6,1,Dynamic,WON,-,False
6868,13x13,2,6,1,Dynamic,WON,-,False
6869,14x14,2,6,1,Dynamic,LOST,WUMPUS,False
6870,15x15,2,6,1,Dynamic,LOST,WUMPUS,False
6871,16x16,2,6,1,Dynamic,LOST,WUMPUS,False
6872,17x17,2,6,1,Dynamic,LOST,WUMPUS,False
6873,18x18,2,6,1,Dynamic,LOST,WUMPUS,False
6874,19x19,2,6,1,Dynamic,LOST,WUMPUS,False
6875,6x6,2,6,1,Dynamic,WON,-,False
6876,7x7,2,6,1,Dynamic,LOST,WUMPUS,False
6877,8x8,2,6,1,Dynamic,WON,-,False
6878,9x9,2,6,1,Dynamic,LOST,WUMPUS,False
6879,10x10,2,6,1,Dynamic,WON,-,False
6880,11x11,2,6,1,Dynamic,LOST,WUMPUS,False
6881,12x12,2,6,1,Dynamic,LOST,WUMPUS,False
6882,13x13,2,6,1,Dynamic,LOST,WUMPUS,False
6883,14x14,2,6,1,Dynamic,LOST,WUMPUS,False
6884,15x15,2,6,1,Dynamic,LOST,WUMPUS,False
6885,16x16,2,6,1,Dynamic,LOST,PIT,False
6886,17x17,2,6,1,Dynamic,LOST,WUMPUS,False
6887,18x18,2,6,1,Dynamic,LOST,WUMPUS,False
6888,19x19,2,6,1,Dynamic,WON,-,False
6889,6x6,1,7,1,Dynamic,WON,-,False
6890,7x7,1,7,1,Dynamic,LOST,WUMPUS,False
6891,8x8,1,7,1,Dynamic,LOST,WUMPUS,False
6892,9x9,1,7,1,Dynamic,LOST,WUMPUS,False
6893,10x10,1,7,1,Dynamic,WON,-,False
6894,11x11,1,7,1,Dynamic,LOST,WUMPUS,False
6895,12x12,1,7,1,Dynamic,LOST,WUMPUS,False
6896,13x13,1,7,1,Dynamic,LOST,WUMPUS,False
6897,14x14,1,7,1,Dynamic,LOST,WUMPUS,False
6898,15x15,1,7,1,Dynamic,WON,-,False
6899,16x16,1,7,1,Dynamic,WON,-,False
6900,17x17,1,7,1,Dynamic,WON,-,False
6901,18x18,1,7,1,Dynamic,WON,-,False
6902,19x19,1,7,1,Dynamic,WON,-,False
6903,6x6,1,7,1,Dynamic,WON,-,False
6904,7x7,1,7,1,Dynamic,WON,-,False
6905,8x8,1,7,1,Dynamic,LOST,WUMPUS,False
6906,9x9,1,7,1,Dynamic,WON,-,False
6907,10x10,1,7,1,Dynamic,WON,-,False
6908,11x11,1,7,1,Dynamic,LOST,WUMPUS,False
6909,12x12,1,7,1,Dynamic,LOST,WUMPUS,False
6910,13x13,1,7,1,Dynamic,LOST,WUMPUS,False
6911,14x14,1,7,1,Dynamic,LOST,WUMPUS,False
6912,15x15,1,7,1,Dynamic,LOST,WUMPUS,False
6913,16x16,1,7,1,Dynamic,WON,-,False
6914,17x17,1,7,1,Dynamic,LOST,WUMPUS,False
6915,18x18,1,7,1,Dynamic,LOST,WUMPUS,False
6916,19x19,1,7,1,Dynamic,WON,-,False
6917,6x6,1,7,1,Dynamic,WON,-,False
6918,7x7,1,7,1,Dynamic,WON,-,False
6919,8x8,1,7,1,Dynamic,LOST,WUMPUS,False
6920,9x9,1,7,1,Dynamic,LOST,WUMPUS,False
6921,10x10,1,7,1,Dynamic,LOST,WUMPUS,False
6922,11x11,1,7,1,Dynamic,WON,-,False
6923,12x12,1,7,1,Dynamic,WON,-,False
6924,13x13,1,7,1,Dynamic,WON,-,False
6925,14x14,1,7,1,Dynamic,WON,-,False
6926,15x15,1,7,1,Dynamic,WON,-,False
6927,16x16,1,7,1,Dynamic,LOST,WUMPUS,False
6928,17x17,1,7,1,Dynamic,WON,-,False
6929,18x18,1,7,1,Dynamic,WON,-,False
6930,19x19,1,7,1,Dynamic,WON,-,False
6931,6x6,2,7,1,Dynamic,WON,-,False
6932,7x7,2,7,1,Dynamic,LOST,PIT,False
6933,8x8,2,7,1,Dynamic,LOST,WUMPUS,False
6934,9x9,2,7,1,Dynamic,WON,-,False
6935,10x10,2,7,1,Dynamic,WON,-,False
6936,11x11,2,7,1,Dynamic,LOST,WUMPUS,False
6937,12x12,2,7,1,Dynamic,LOST,WUMPUS,False
6938,13x13,2,7,1,Dynamic,WON,-,False
6939,14x14,2,7,1,Dynamic,LOST,WUMPUS,False
6940,15x15,2,7,1,Dynamic,LOST,WUMPUS,False
6941,16x16,2,7,1,Dynamic,LOST,WUMPUS,False
6942,17x17,2,7,1,Dynamic,WON,-,False
6943,18x18,2,7,1,Dynamic,LOST,WUMPUS,False
6944,19x19,2,7,1,Dynamic,WON,-,False
6945,6x6,2,7,1,Dynamic,LOST,WUMPUS,False
6946,7x7,2,7,1,Dynamic,WON,-,False
6947,8x8,2,7,1,Dynamic,WON,-,False
6948,9x9,2,7,1,Dynamic,WON,-,False
6949,10x10,2,7,1,Dynamic,WON,-,False
6950,11x11,2,7,1,Dynamic,LOST,WUMPUS,False
6951,12x12,2,7,1,Dynamic,WON,-,False
6952,13x13,2,7,1,Dynamic,LOST,WUMPUS,False
6953,14x14,2,7,1,Dynamic,LOST,WUMPUS,False
6954,15x15,2,7,1,Dynamic,WON,-,False
6955,16x16,2,7,1,Dynamic,LOST,WUMPUS,False
6956,17x17,2,7,1,Dynamic,LOST,WUMPUS,False
6957,18x18,2,7,1,Dynamic,WON,-,False
6958,19x19,2,7,1,Dynamic,LOST,WUMPUS,False
6959,6x6,2,7,1,Dynamic,LOST,WUMPUS,False
6960,7x7,2,7,1,Dynamic,LOST,WUMPUS,False
6961,8x8,2,7,1,Dynamic,LOST,WUMPUS,False
6962,9x9,2,7,1,Dynamic,LOST,WUMPUS,False
6963,10x10,2,7,1,Dynamic,LOST,WUMPUS,False
6964,11x11,2,7,1,Dynamic,WON,-,False
6965,12x12,2,7,1,Dynamic,LOST,WUMPUS,False
6966,13x13,2,7,1,Dynamic,LOST,WUMPUS,False
6967,14x14,2,7,1,Dynamic,LOST,WUMPUS,False
6968,15x15,2,7,1,Dynamic,WON,-,False
6969,16x16,2,7,1,Dynamic,LOST,WUMPUS,False
6970,17x17,2,7,1,Dynamic,WON,-,False
6971,18x18,2,7,1,Dynamic,LOST,WUMPUS,False
6972,19x19,2,7,1,Dynamic,WON,-,False
6973,6x6,1,8,1,Dynamic,WON,-,False
6974,7x7,1,8,1,Dynamic,WON,-,False
